permalink,name,homepage_url,category_code, funding_total_usd ,status,country_code,state_code,region,city,funding_rounds,founded_at, founded_month ,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at
/company/desi-hits,Desi Hits,http://desihits.com,games_video,"5,000,000",operating,,,unknown,,1,,,,,1/25/08,1/25/08,
/company/desicrew-solutions,DesiCrew Solutions,http://www.desicrew.in,other,"1,200,000",operating,IND,,Chennai,Chennai,1,2/1/07, 2007-02 ,2007-Q1,2007,1/1/12,1/1/12,1/1/10
/company/design-clinicals,Design Clinicals,http://www.designclinicals.com,software,"432,299",acquired,USA,WA,Seattle,Seattle,1,1/1/07, 2007-01 ,2007-Q1,2007,11/30/09,11/30/09,8/1/05
/company/design-led-products,Design LED Products,http://www.designledproducts.com,hardware,"1,516,197",operating,GBR,,Livingston,Livingston,2,,,,,7/1/06,8/19/11,
/company/design-within-reach,Design Within Reach,http://www.dwr.com,ecommerce,"16,800,000",operating,USA,CT,New York,Stamford,2,1/1/98, 1998-01 ,1998-Q1,1998,8/14/09,8/2/12,1/1/05
/company/design2launch,Design2Launch,http://www.design2launch.com,software,"200,000",acquired,USA,CT,New York,Stamford,1,1/1/99, 1999-01 ,1999-Q1,1999,1/1/05,1/1/05,
/company/designart-networks,DesignArt Networks,http://www.designartnetworks.com,software,"2,000,000",acquired,ISR,,Raanana,Raanana,2,1/1/06, 2006-01 ,2006-Q1,2006,2/13/08,8/1/09,1/1/09
/company/designcrowd,DesignCrowd,http://www.designcrowd.com,design,"6,300,000",operating,AUS,,Sydney,Sydney,3,1/1/08, 2008-01 ,2008-Q1,2008,10/1/09,11/11/13,11/11/13
/company/designer-material,Designer Material,http://designermaterial.com,ecommerce,"12,000",operating,USA,RI,Providence,Providence,1,,,,,2/1/13,2/1/13,
/company/designerpages-2,Designer Pages Online,http://www.designerpages.com,design,"350,000",operating,USA,NY,New York,New York,1,6/15/08, 2008-06 ,2008-Q2,2008,12/15/06,12/15/06,4/1/11
/company/designhub,DesignHub,,design,"50,000",operating,SGP,,Singapore - Other,,1,1/1/11, 2011-01 ,2011-Q1,2011,1/1/11,1/1/11,1/1/11
/company/designlab,Designlab,http://www.trydesignlab.com,education,,operating,USA,CA,SF Bay,"San Francisco,",1,,,,,8/5/13,8/5/13,
/company/designline,DesignLine,http://designlinecorporation.com,manufacturing,"70,400,025",operating,USA,NC,Charlotte,Charlotte,5,1/1/85, 1985-01 ,1985-Q1,1985,7/29/09,11/16/11,
/company/designmedix,DesignMedix,http://designmedix.com,biotech,"8,231,053",operating,USA,OR,Portland,Portland,2,1/1/06, 2006-01 ,2006-Q1,2006,6/17/10,7/16/13,
/company/designmynight,DesignMyNight,http://designmynight.com,hospitality,"378,813",operating,GBR,,London,London,1,1/1/11, 2011-01 ,2011-Q1,2011,1/15/14,1/15/14,
/company/designpax,DesignPax,http://www.designpax.com,ecommerce,"50,000",operating,USA,NY,New York,New York,1,1/1/10, 2010-01 ,2010-Q1,2010,1/1/09,1/1/09,2/1/12
/company/designqwest-platforms,Designqwest Platforms,,other,"375,000",operating,USA,NY,New York,New York,1,1/1/13, 2013-01 ,2013-Q1,2013,2/9/14,2/9/14,
/company/designwine,DesignWine,http://www.vinitalyclub.com,ecommerce,,operating,,,unknown,,1,1/1/09, 2009-01 ,2009-Q1,2009,1/1/13,1/1/13,
/company/desigual,Desigual,,fashion,"366,681,000",operating,ESP,,Barcelona,Barcelona,1,1/1/84, 1984-01 ,1984-Q1,1984,3/19/14,3/19/14,2/25/12
/company/desino,Desino,http://www.desino.eu,other,,operating,DEU,,Cologne,Cologne,1,,,,,3/10/14,3/10/14,
/company/desire2learn,Desire2Learn,http://www.desire2learn.com,enterprise,"80,000,000",operating,CAN,,Kitchener,Kitchener,1,1/1/99, 1999-01 ,1999-Q1,1999,9/4/12,9/4/12,9/9/13
/company/assistly,Desk,http://www.desk.com,enterprise,"5,700,000",acquired,USA,CA,SF Bay,San Francisco,2,1/1/09, 2009-01 ,2009-Q1,2009,4/15/10,1/4/11,6/11/12
/company/deskactive,DeskActive,http://deskactive.com,health,"677,000",operating,USA,IA,Des Moines,JOHNSTON,2,1/1/06, 2006-01 ,2006-Q1,2006,2/9/10,2/14/12,
/company/deskarma,Deskarma,http://www.deskarma.com,web,,operating,,,unknown,,1,8/1/09, 2009-08 ,2009-Q3,2009,8/1/09,8/1/09,2/12/13
/company/deskgod,DeskGod,http://www.deskgod.com,software,"86,626",operating,USA,CA,SF Bay,San Francisco,1,1/1/08, 2008-01 ,2008-Q1,2008,2/14/13,2/14/13,
/company/deskidea,Deskidea,http://www.deskidea.com,ecommerce,"460,180",operating,ESP,,Barcelona,Barcelona,1,1/1/11, 2011-01 ,2011-Q1,2011,4/15/12,4/15/12,9/1/12
/company/desklodge,DeskLodge,http://www.desklodge.com,hospitality,"18,220",operating,GBR,,London,London,1,1/1/13, 2013-01 ,2013-Q1,2013,3/22/13,3/22/13,
/company/deskmetrics,DeskMetrics,http://deskmetrics.com,analytics,"280,000",operating,BRA,,Belo Horizonte,Belo Horizonte,3,1/1/11, 2011-01 ,2011-Q1,2011,12/20/10,2/10/12,3/1/11
/company/deskom,Deskom,http://www.deskom.com,software,"4,156,680",acquired,FRA,,Paris,Paris,2,,,,,1/1/05,10/24/08,
/company/desktone,Desktone,http://www.desktone.com,network_hosting,"26,249,976",acquired,USA,MA,Boston,Chelmsford,5,1/1/06, 2006-01 ,2006-Q1,2006,7/30/07,12/16/11,6/1/10
/company/desktop-genetics,Desktop Genetics,http://www.desktopgenetics.com,biotech,"375,000",operating,GBR,,London,London,3,8/7/12, 2012-08 ,2012-Q3,2012,1/22/13,8/31/13,8/7/12
/company/deskwanted,Deskwanted,http://www.deskwanted.com,search,"681,350",closed,DEU,,Berlin,Berlin,1,12/1/09, 2009-12 ,2009-Q4,2009,11/1/11,11/1/11,
/company/deskwolf,deskwolf,http://www.deskwolf.com,consulting,"1,929,900",operating,DNK,,DNK,Copenhagen,2,11/1/11, 2011-11 ,2011-Q4,2011,3/16/13,1/15/14,
/company/desmos,Desmos,http://desmos.com,software,"900,000",operating,USA,CA,SF Bay,San Francisco,3,1/1/11, 2011-01 ,2011-Q1,2011,8/5/11,9/27/12,9/26/12
/company/tripboard,Desti,http://desti.com,travel,"2,000,000",operating,USA,CA,SF Bay,Menlo Park,2,11/18/11, 2011-11 ,2011-Q4,2011,10/10/11,1/11/13,11/9/12
/company/destination-media,Destination Media,http://www.dmedia.com,,"4,425,000",operating,USA,MI,Detroit,OAK PARK,1,1/1/06, 2006-01 ,2006-Q1,2006,6/30/09,6/30/09,
/company/destinator-technologies,Destinator Technologies,http://www.destinator.com,software,"16,500,000",operating,CAN,,Richmond Hill,Richmond Hill,2,1/1/03, 2003-01 ,2003-Q1,2003,8/29/05,9/5/07,
/company/destineer,Destineer,http://destineergames.com,games_video,"12,000,000",operating,USA,MN,Minneapolis,Plymouth,1,,,,,4/27/06,4/27/06,
/company/desura,Desura,http://www.desura.com,games_video,"100,000",acquired,AUS,,Cottesloe,Cottesloe,1,7/1/10, 2010-07 ,2010-Q3,2010,2/15/11,2/15/11,7/10/13
/company/detectent,Detectent,http://www.detectent.com,analytics,"58,673",operating,USA,CA,San Diego,Escondido,3,,,,,4/1/09,5/18/11,
/company/deus,DEUS,http://deusrescue.com,manufacturing,"475,000",operating,USA,CO,Denver,Boulder,1,1/1/04, 2004-01 ,2004-Q1,2004,4/14/09,4/14/09,
/company/deutsche-startups,Deutsche Startups,http://www.deutsche-startups.de,news,,operating,DEU,,Berlin,Berlin,1,,,,,4/8/07,4/8/07,
/company/dev9k,dev9k,http://www.dev9k.com,games_video,,operating,,,unknown,,1,3/1/13, 2013-03 ,2013-Q1,2013,3/1/13,3/1/13,3/1/13
/company/devcon-security-services,Devcon Security Services,,security,"215,000,000",operating,,,unknown,,1,,,,,7/12/11,7/12/11,
/company/developintelligence,DevelopIntelligence,http://www.DevelopIntelligence.com,software,"25,000",operating,USA,CO,Denver,Louisville,1,9/3/03, 2003-09 ,2003-Q3,2003,9/1/03,9/1/03,
/company/devex,Devex,http://devexmining.com,other,,operating,BRA,,Belo Horizonte,Belo Horizonte,1,,,,,11/26/09,11/26/09,
/company/deviantart,deviantART,http://deviantart.com,web,"13,537,704",operating,USA,CA,Los Angeles,Hollywood,2,8/7/00, 2000-08 ,2000-Q3,2000,6/21/07,9/26/13,9/26/13
/company/device-ident,Device Ident,http://deviceident.com,security,"300,000",operating,DEU,,Hamburg,Hamburg,2,6/1/12, 2012-06 ,2012-Q2,2012,6/1/12,3/1/13,3/1/14
/company/device-innovation-group,Device Innovation Group,http://deviceinnovationgroup.com,biotech,"4,000,000",operating,USA,TN,Nashville,Nashville,1,1/1/12, 2012-01 ,2012-Q1,2012,2/14/11,2/14/11,
/company/deviceauthority,DeviceAuthority,http://deviceauthority.com,software,,operating,USA,CA,SF Bay,Fremont,1,1/1/13, 2013-01 ,2013-Q1,2013,2/11/14,2/11/14,
/company/devicefidelity,DeviceFidelity,http://www.devifi.com,mobile,"9,646,024",operating,USA,TX,Dallas,Richardson,4,1/1/07, 2007-01 ,2007-Q1,2007,1/5/11,3/4/13,
/company/devicescape,Devicescape,http://www.devicescape.com,mobile,"26,812,411",operating,USA,CA,SF Bay,San Bruno,5,1/1/00, 2000-01 ,2000-Q1,2000,1/31/05,2/14/13,3/1/13
/company/devicor-medical-products-group,DEVICOR MEDICAL PRODUCTS GROUP,,,"151,500,204",operating,USA,WI,TBD,PLEASANT PRAIRIE,1,,,,,7/9/10,7/9/10,
/company/devkinetic-designs,Devkinetic Designs,http://www.devkinetic.com,public_relations,"10,000",operating,USA,MA,Boston,Melrose,1,8/15/06, 2006-08 ,2006-Q3,2006,8/1/07,8/1/07,
/company/devolia,Devolia,http://www.devolia.fr,consulting,,operating,FRA,,Paris,Paris,1,9/9/05, 2005-09 ,2005-Q3,2005,5/13/07,5/13/07,
/company/devonway,DevonWay,http://www.devonway.com,enterprise,"7,050,000",operating,USA,CA,SF Bay,San Francisco,1,,,,,12/21/10,12/21/10,
/company/devotee,Devotee,http://devotee.com,mobile,"25,000",closed,USA,PA,Pittsburg,Pittsburgh,1,5/24/10, 2010-05 ,2010-Q2,2010,10/22/10,10/22/10,6/12/10
/company/devshop,Devshop,http://www.devshop.com,software,"280,000",operating,CAN,,Ottawa,Ottawa,1,9/1/05, 2005-09 ,2005-Q3,2005,1/1/05,1/1/05,4/25/06
/company/devsisters,devsisters,http://www.devsisters.com,games_video,"900,000",operating,KOR,,Seoul,Seoul,1,2/2/09, 2009-02 ,2009-Q1,2009,5/20/10,5/20/10,5/1/10
/company/devtap,Devtap,http://www.devtap.com,search,"2,600,000",closed,USA,CA,SF Bay,Menlo Park,1,1/1/08, 2008-01 ,2008-Q1,2008,9/1/08,9/1/08,1/1/08
/company/devtoo,Devtoo,http://devtoo.net,software,"40,000",operating,,,unknown,,1,,,,,8/14/12,8/14/12,
/company/devunity,Devunity,http://www.devunity.com,social,"100,000",operating,,,unknown,,1,8/1/07, 2007-08 ,2007-Q3,2007,1/1/08,1/1/08,
/company/devver,Devver,http://devver.net,enterprise,"515,000",closed,USA,CO,Denver,Boulder,2,,,,,5/1/08,10/1/08,9/23/08
/company/devzuz,DevZuz,http://www.devzuz.com,enterprise,"9,250,000",acquired,USA,,TBD,,1,,,,,4/30/07,4/30/07,4/1/06
/company/dew-mobile,Dew Mobile,http://dewmobile.com,,,operating,USA,CA,SF Bay,Santa Clara,1,,,,,4/22/12,4/22/12,
/company/dexcom,Dexcom,http://www.dexcom.com,hardware,"3,964,019",operating,USA,CA,San Diego,San Diego,1,1/1/99, 1999-01 ,1999-Q1,1999,4/12/12,4/12/12,1/1/99
/company/dexetra,Dexetra,http://www.dexetra.com,software,"1,200,000",operating,IND,,Cochin,Cochin,2,4/1/10, 2010-04 ,2010-Q2,2010,10/17/11,1/31/13,6/26/13
/company/dexin-interactive,Dexin Interactive,http://www.798game.com,games_video,"20,000,000",operating,CHN,,Beijing,Beijing,1,,,,,5/1/09,5/1/09,
/company/dexma,DEXMA,http://www.dexmatech.com,software,"1,391,800",operating,ESP,,Barcelona,Barcelona,1,2/7/07, 2007-02 ,2007-Q1,2007,10/25/11,10/25/11,12/1/09
/company/dexmo,Dexmo,http://www.dexmo.com,education,"105,000",closed,GBR,,London,Tring,1,9/1/06, 2006-09 ,2006-Q3,2006,9/1/06,9/1/06,
/company/dexrex,Dexrex Gear,http://www.dexrexgear.com,messaging,"3,770,000",operating,USA,MA,Boston,Cambridge,3,1/1/06, 2006-01 ,2006-Q1,2006,8/3/09,2/23/10,
/company/dexterra,Dexterra,http://www.dexterra.com,mobile,"122,500,000",acquired,USA,WA,Seattle,Bothell,5,1/1/00, 2000-01 ,2000-Q1,2000,8/17/05,10/2/08,10/2/08
/company/dextr,Dextr,http://textwithdextr.com,mobile,"340,000",operating,AUS,,SF Bay,Brisbane,2,12/24/10, 2010-12 ,2010-Q4,2010,5/1/13,12/16/13,12/1/10
/company/dextrys,Dextrys,http://www.dextrys.com,consulting,"48,000,000",operating,USA,MA,Boston,Wakefield,1,1/1/87, 1987-01 ,1987-Q1,1987,8/7/07,8/7/07,
/company/dey-storage-systems,DEY Storage Systems,http://www.dey-sys.com,software,"3,000,000",operating,USA,CA,SF Bay,San Mateo,1,,,,,8/12/12,8/12/12,
/company/deyapa,DeYapa,http://www.deyapa.net,web,"50,000",operating,,,unknown,,1,12/7/07, 2007-12 ,2007-Q4,2007,3/15/11,3/15/11,12/7/07
/company/dezide,Dezide,http://www.dezide.com,software,"350,000",operating,DNK,,Aalborg,Aalborg,1,12/1/01, 2001-12 ,2001-Q4,2001,1/1/03,1/1/03,
/company/dezineforce,Dezineforce,http://www.dezineforce.com,software,"1,585,419",closed,,,unknown,,1,1/1/08, 2008-01 ,2008-Q1,2008,10/8/10,10/8/10,
/company/dfine-inc,DFine,http://www.dfineinc.com,medical,"100,842,000",operating,USA,CA,SF Bay,San Jose,5,1/1/04, 2004-01 ,2004-Q1,2004,1/2/09,4/1/12,1/1/08
/company/dfmsim,DFMSim,http://www.dfmsim.com,semiconductor,"6,838,559",operating,USA,CA,SF Bay,Palo Alto,5,1/1/05, 2005-01 ,2005-Q1,2005,2/5/10,4/1/13,1/1/11
/company/dft-microsystems,DFT Microsystems,http://www.dftmicrosystems.ca,semiconductor,"3,400,000",closed,CAN,,Saint-Laurent,St-Laurent,1,,,,,2/9/06,2/9/06,
/company/dg-holdings,Dg Holdings,,other,"1,750,087",operating,USA,UT,Salt Lake City,Draper,1,,,,,1/22/14,1/22/14,
/company/dgimed-ortho,Dgimed Ortho,http://dgimedortho.com,medical,"8,130,645",operating,USA,MN,Minneapolis,Minnetonka,6,1/1/08, 2008-01 ,2008-Q1,2008,10/19/09,2/20/14,12/1/10
/company/mediamind,DGIT,http://www.mediamind.com,advertising,"38,000,000",acquired,USA,NY,New York,New York,2,1/1/99, 1999-01 ,1999-Q1,1999,12/1/03,3/21/07,8/25/11
/company/dgplabs,DGP Labs,http://www.dgplabs.com,web,"4,750,000",closed,USA,NY,New York,New York,1,,,,,11/1/07,11/1/07,
/company/dgse,DGSE,http://dgse.com,ecommerce,"5,600,000",ipo,USA,TX,Dallas,Dallas,2,,,,,8/25/10,9/20/11,
/company/dhaani-systems,Dhaani Systems,http://dhaanisystems.com,cleantech,"732,220",operating,USA,CA,SF Bay,SUNNYVALE,2,,,,,9/13/11,4/9/12,
/company/dhf-taxi,Dhf Taxi,http://www.dhf100.com,transportation,"1,000,000",operating,CHN,,Shanghai,Shanghai,1,3/1/13, 2013-03 ,2013-Q1,2013,6/1/13,6/1/13,
/company/dhgate,DHgate,http://www.dhgate.com,ecommerce,"30,000,000",operating,,,unknown,,1,1/1/04, 2004-01 ,2004-Q1,2004,3/24/10,3/24/10,
/company/dhingana,Dhingana,http://www.dhingana.com,music,"8,250,000",acquired,USA,CA,SF Bay,Sunnyvale,2,1/1/07, 2007-01 ,2007-Q1,2007,2/1/11,10/26/12,2/14/14
/company/diabetes-america,Diabetes America,http://diabetesamerica.com,health,"8,269,189",operating,USA,TX,Houston,Houston,1,1/1/04, 2004-01 ,2004-Q1,2004,9/3/09,9/3/09,
/company/diabetes-care-group,Diabetes Care Group,http://diabetescaregrp.com,health,"6,002,957",operating,USA,TN,Nashville,Nashville,2,1/1/86, 1986-01 ,1986-Q1,1986,4/19/11,5/2/12,
/company/diabetica,Diabetica,http://www.diabetica.co.uk,biotech,"1,210,000",closed,GBR,,Coleraine,Coleraine,1,9/1/04, 2004-09 ,2004-Q3,2004,6/15/05,6/15/05,
/company/diabeto,Diabeto,http://www.diabe.to,mobile,"40,000",operating,USA,NJ,piscataway,Piscataway,1,1/1/12, 2012-01 ,2012-Q1,2012,11/26/12,11/26/12,
/company/diabetomics,DiabetOmics,http://diabetomics.com,health,"3,500,000",operating,USA,OR,Portland,Beaverton,1,1/1/08, 2008-01 ,2008-Q1,2008,10/12/11,10/12/11,
/company/diablo-technologies,Diablo Technologies,http://www.diablo-technologies.com,semiconductor,"50,500,000",operating,CAN,,Quebec,Quebec,3,3/1/02, 2002-03 ,2002-Q1,2002,7/29/08,3/19/13,1/1/13
/company/diaderma-bv,DiaDerma BV,http://www.diaderma.nl/index.php,,"19,299",operating,NLD,,TBD,BL Enschede,1,,,,,11/11/13,11/11/13,
/company/diadexus,diaDexus,http://www.diadexus.com,biotech,"53,700,000",operating,USA,CA,SF Bay,South San Francisco,3,1/1/97, 1997-01 ,1997-Q1,1997,1/12/07,6/8/10,9/1/11
/company/diaferon,Diaferon,,biotech,"927,000",closed,DEU,,Munich,Munich,1,,,,,7/9/07,7/9/07,
/company/diagnoplex,Diagnoplex,http://www.diagnoplex.com,biotech,"9,700,000",operating,CHE,,Lausanne,Lausanne,2,1/1/05, 2005-01 ,2005-Q1,2005,12/13/08,6/7/13,
/company/diagnose-me,Diagnose.me,http://www.diagnose.me,health,,operating,NLD,,Alkmaar,Alkmaar,2,6/1/12, 2012-06 ,2012-Q2,2012,8/1/12,6/1/13,2/1/14
/company/diagnosia,Diagnosia,http://www.diagnosia.com,search,"1,700,000",operating,AUT,,Vienna,Vienna,2,2/1/11, 2011-02 ,2011-Q1,2011,11/1/11,10/9/13,10/9/13
/company/diagnosoft,Diagnosoft,http://www.diagnosoft.com,biotech,"4,000,000",operating,,,unknown,,1,,,,,1/1/09,1/1/09,1/1/02
/company/diagnostic-biochips,Diagnostic Biochips,http://diagnosticbiochips.com,biotech,"150,000",operating,USA,MD,Washington DC,COLUMBIA,1,,,,,11/25/13,11/25/13,
/company/diagnostic-healthcare,Diagnostic Healthcare,http://www.diagnostichealthcareltd.com,biotech,"1,503,412",operating,GBR,,Altrincham,Altrincham,1,1/1/04, 2004-01 ,2004-Q1,2004,3/1/13,3/1/13,
/company/diagnostic-hybrids,Diagnostic Hybrids,http://www.dhiusa.com,biotech,,acquired,USA,OH,Athens,Athens,1,1/1/83, 1983-01 ,1983-Q1,1983,8/4/04,8/4/04,1/1/86
/company/diagnostic-imaging-international,Diagnostic Imaging International,http://diig.biz,biotech,"2,226,136",operating,USA,NV,Las Vegas,Las Vegas,2,,,,,3/9/09,12/6/12,
/company/diagnostic-innovations,Diagnostic Innovations,http://diagnosticinnovations.com,manufacturing,"825,000",operating,USA,MI,Michigan - Other,,1,1/1/10, 2010-01 ,2010-Q1,2010,2/7/11,2/7/11,
/company/diagnostic-photonics,Diagnostic Photonics,http://diagnosticphotonics.com,biotech,"1,346,510",operating,USA,IL,Chicago,Chicago,1,1/1/08, 2008-01 ,2008-Q1,2008,9/22/11,9/22/11,
/company/diagnotes,Diagnotes,http://www.diagnotes.net,biotech,"451,750",operating,USA,IN,Indianapolis,Indianapolis,1,1/1/10, 2010-01 ,2010-Q1,2010,3/4/13,3/4/13,
/company/diagonal-view,Diagonal View,http://www.diagonal-view.com,games_video,"1,000,000",operating,GBR,,London,London,1,3/1/08, 2008-03 ,2008-Q1,2008,3/1/08,3/1/08,3/1/08
/company/dial-a-dealer,Dial a Dealer,http://www.dialadealer.com,other,"140,000",closed,GBR,,London,London,1,1/1/06, 2006-01 ,2006-Q1,2006,9/1/08,9/1/08,
/company/dial2do,Dial2Do,http://www.dial2do.com,messaging,"1,456,000",operating,IRL,,Dublin,Dublin,1,,,,,12/16/09,12/16/09,7/3/08
/company/dialectica,Dialectica,,biotech,"1,780,000",operating,ITA,,Milan,Milan,1,1/1/04, 2004-01 ,2004-Q1,2004,1/1/06,1/1/06,
/company/dialective,Dialective,http://www.dialective.com,ecommerce,,operating,ESP,,Santa Cruz de Tenerife,Santa Cruz de Tenerife,2,9/29/13, 2013-09 ,2013-Q3,2013,4/1/13,10/1/13,10/1/13
/company/dialed-in,DialedIN,http://dialedin.com,software,"1,500,000",operating,USA,NY,New York,New York,1,,,,,10/1/12,10/1/12,6/1/13
/company/dialog-solutions,Dialog Solutions,http://www.dialogfeed.com,software,"1,007,464",operating,BEL,,Brussels,Brussels,2,8/1/08, 2008-08 ,2008-Q3,2008,7/1/09,6/16/11,11/1/11
/company/dialogic,Dialogic,http://www.dialogic.com,software,"43,019,869",operating,USA,CA,SF Bay,San Jose,2,,,,,4/19/12,2/15/13,10/1/10
/company/dials,Dials,http://dialsapp.com,mobile,"250,000",operating,USA,CA,California - Other,,1,10/1/13, 2013-10 ,2013-Q4,2013,12/26/13,12/26/13,12/1/13
/company/diamond-communications,Diamond Communications,http://diamondcomm.com,real_estate,"20,000,000",operating,USA,NJ,TBD,Suite 104,1,1/1/05, 2005-01 ,2005-Q1,2005,8/31/09,8/31/09,
/company/diamond-fortress-technologies,Diamond Fortress Technologies,http://diamondfortress.com,software,"360,430",operating,USA,AL,Birmingham,Birmingham,2,5/22/12, 2012-05 ,2012-Q2,2012,4/19/13,3/20/14,
/company/diamond-microwave-devices,Diamond Microwave Devices,http://www.diamondmw.com,semiconductor,"2,160,000",operating,GBR,,Leeds,Leeds,1,1/1/06, 2006-01 ,2006-Q1,2006,11/30/09,11/30/09,
/company/diamond-multimedia,Diamond Multimedia,http://www.diamondmm.com,,,ipo,USA,CA,Los Angeles,Chatsworth,1,1/1/99, 1999-01 ,1999-Q1,1999,12/30/94,12/30/94,1/1/98
/company/dianboom,dianboom,http://www.dianboom.com,ecommerce,"390,000",closed,CHN,,Shenzhen,Shenzhen,1,3/1/10, 2010-03 ,2010-Q1,2010,8/13/11,8/13/11,3/1/10
/company/diandian,DianDian,http://www.diandian.com,social,"11,000,000",operating,CHN,,Beijing,Beijing,3,,,,,2/1/11,4/1/11,6/1/11
/company/dianping,Dianping,http://www.dianping.com,ecommerce,"162,330,000",operating,CHN,,Shanghai,Shanghai,5,4/1/03, 2003-04 ,2003-Q2,2003,4/1/06,8/1/12,
/company/dianrong,Dianrong.com,http://www.dianrong.com,finance,"12,000,000",operating,CHN,,Shanghai,Shanghai,1,11/11/12, 2012-11 ,2012-Q4,2012,12/31/13,12/31/13,
/company/diaphonics,Diaphonics,,security,"2,850,000",operating,CAN,,Halifax,Halifax,1,1/1/00, 2000-01 ,2000-Q1,2000,2/21/05,2/21/05,
/company/diarize,Diarize,http://www.diarize.co,mobile,"50,000",operating,UKR,,Kiev,Kiev,1,6/9/12, 2012-06 ,2012-Q2,2012,6/1/12,6/1/12,6/9/12
/company/diartis-pharmaceuticals,Diartis Pharmaceuticals,http://www.diartispharma.com,biotech,,operating,USA,CA,SF Bay,Mountain View,1,,,,,2/16/11,2/16/11,
/company/diary-com,Diary.com,http://diary.com,web,"1,200,000",operating,GBR,,London,London,1,1/30/08, 2008-01 ,2008-Q1,2008,11/19/13,11/19/13,11/19/13
/company/diasome,Diasome,http://diasomepharmaceuticals.com,biotech,"12,900,000",operating,USA,OH,Cleveland,Cleveland,1,1/1/04, 2004-01 ,2004-Q1,2004,4/13/09,4/13/09,
/company/diaspora,Diaspora,http://joindiaspora.com,web,,operating,USA,CA,SF Bay,San Francisco,1,4/30/10, 2010-04 ,2010-Q2,2010,8/1/12,8/1/12,11/13/11
/company/diatech-oncology,DiaTech Oncology,http://diatech-oncology.com,biotech,"18,000,000",operating,USA,TN,Nashville,Brentwood,1,,,,,6/4/13,6/4/13,
/company/diatem-networks,DIATEM Networks,http://www.diatem.net,software,"1,000,000",operating,IRL,,Ireland - Other,,1,,,,,1/1/05,1/1/05,
/company/diatherix-laboratories,Diatherix Laboratories,http://diatherix.com,biotech,"1,620,030",operating,USA,AL,Huntsville,Huntsville,2,1/1/07, 2007-01 ,2007-Q1,2007,5/17/10,1/4/12,
/company/diavibe,Diavibe,http://www.diavibe.com,other,"20,000",closed,USA,RI,Providence,Providence,1,1/1/10, 2010-01 ,2010-Q1,2010,6/1/10,6/1/10,6/1/10
/company/dibbz,Dibbz,http://www.dibbz.co,mobile,"161,671",operating,GBR,,London,London,1,,,,,1/1/13,1/1/13,
/company/dibcom,DiBcom,http://www.dibcom.net,semiconductor,"57,358,050",acquired,FRA,,Paris,Palaiseau,2,1/1/00, 2000-01 ,2000-Q1,2000,8/29/05,7/4/07,1/1/09
/company/dibsie,Dibsie,http://dibsie.com,ecommerce,"450,000",closed,USA,NY,New York,new York,1,5/1/10, 2010-05 ,2010-Q2,2010,2/1/11,2/1/11,1/9/12
/company/dibspace,Dibspace,http://dibspace.com,finance,,acquired,,,unknown,,1,10/1/08, 2008-10 ,2008-Q4,2008,9/1/09,9/1/09,4/16/10
/company/dicerna-pharmaceuticals,Dicerna Pharmaceuticals,http://www.dicerna.com,biotech,"217,050,628",ipo,USA,MA,Boston,Watertown,4,1/1/07, 2007-01 ,2007-Q1,2007,1/4/10,7/31/13,1/22/14
/company/dick-or-bro,Dick or Bro,http://www.dickorbro.com,games_video,"150,000",closed,,,unknown,,1,1/1/12, 2012-01 ,2012-Q1,2012,1/1/11,1/1/11,1/1/12
/company/dicks-sporting-goods,Dick's Sporting Goods,,,,operating,,,unknown,,2,,,,,11/1/93,4/1/94,1/1/99
/company/dicom-grid,DICOM Grid,http://www.dicomgrid.com,medical,"24,884,138",operating,USA,AZ,Phoenix,Phoenix,4,1/1/02, 2002-01 ,2002-Q1,2002,3/9/10,2/11/13,
/company/didatuan,Didatuan,http://www.didatuan.com,ecommerce,,operating,CHN,,Beijing,Beijing,1,7/1/10, 2010-07 ,2010-Q3,2010,11/1/10,11/1/10,
/company/didi-dache,Didi-Dache,http://www.xiaojukeji.com,transportation,"117,000,000",operating,CHN,,Beijing,Beijing,3,9/1/12, 2012-09 ,2012-Q3,2012,9/1/12,1/2/14,12/25/13
/company/diditz,Diditz,http://www.diditz.com,social,,closed,IND,,New Delhi,New Delhi,1,1/1/08, 2008-01 ,2008-Q1,2008,1/1/09,1/1/09,
/company/didlog,DidLog,http://didlog.com,software,"20,000",operating,USA,OH,Cleveland,Shaker Heights,1,8/1/13, 2013-08 ,2013-Q3,2013,8/1/13,8/1/13,10/1/13
/company/diede-die-development,DieDe Die Development,http://www.diede.es,manufacturing,"600,000",operating,ESP,,Derio åá Bizkaia,Derio åá Bizkaia,1,,,,,1/8/10,1/8/10,
/company/diettv,Diet TV,http://www.diettv.com,health,"2,000,000",operating,USA,,TBD,,1,1/1/02, 2002-01 ,2002-Q1,2002,8/1/07,8/1/07,4/3/13
/company/dietbetter,DietBetter,http://www.dietbetter.com,health,"1,900,000",operating,USA,NY,New York,New York,1,1/1/11, 2011-01 ,2011-Q1,2011,5/1/13,5/1/13,
/company/diffbot,Diffbot,http://www.diffbot.com,analytics,"2,000,000",operating,USA,CA,SF Bay,Palo Alto,1,1/1/10, 2010-01 ,2010-Q1,2010,5/31/12,5/31/12,7/31/13
