permalink,name,homepage_url,category_code, funding_total_usd ,status,country_code,state_code,region,city,funding_rounds,founded_at, founded_month ,founded_quarter,founded_year,first_funding_at,last_funding_at,last_milestone_at,overview,tag_list,image1,image2,image3,number_of_employees,office_latitude,office_longitude
/company/the-sea-app,The Sea App,http://TheSeaApp.com,search,"50,000",operating,USA,MO,Saint Louis,St. Louis,2,5/3/07, 2011-05 ,2011-Q2,2011,9/15/07,5/9/09,4/30/07,,,,,,,,
/company/the-shared-web,The Shared Web,http://useframe.com,web,"350,000",acquired,USA,NY,New York,New York,3,,,,,10/31/06,2/2/07,8/31/07,,,,,,,,
/company/the-shock-3d-group,The Shock 3D Group,http://jiangxige.zhaoshang100.com,photo_video,"3,000,000",operating,CHN,,Shanghai,Shanghai,1,1/31/02, 2006-02 ,2006-Q1,2006,5/31/03,5/31/03,,,,,,,,,
/company/simple,The Simple,http://www.thesimple.org,social,,operating,USA,PA,Philadelphia,Philadelphia,1,,,,,9/29/06,9/29/06,2/19/10,,,,,,,,
/company/the-skillery,The Skillery,http://www.theskillery.com,education,,operating,USA,TN,Nashville,Nashville,1,11/10/07, 2011-11 ,2011-Q4,2011,8/23/08,8/23/08,,,,,,,,,
/company/the-skimm,The Skimm,http://www.theskimm.com,fashion,"1,379,577",operating,,,unknown,,1,12/31/07, 2012-01 ,2012-Q1,2012,11/3/09,11/3/09,,,,,,,,,
/company/the-smacs-initiative,The Smacs Initiative,http://www.Smacs.co.za,ecommerce,,operating,ZAF,,Johannesburg,Johannesburg,1,6/6/08, 2012-06 ,2012-Q2,2012,6/6/08,6/6/08,2/28/09,,,,,,,,
/company/the-smart-baker,The Smart Baker,http://thesmartbaker.com,manufacturing,"75,000",operating,USA,FL,Rockledge,Rockledge,1,12/31/05, 2010-01 ,2010-Q1,2010,3/6/08,3/6/08,,,,,,,,,
/company/the-smartphone-physical,The Smartphone Physical,http://www.smartphonephysical.com,,,operating,,,unknown,,1,,,,,1/9/10,1/9/10,,,,,,,,,
/company/the-social-coin-sl,The Social Coin SL,http://www.thesocialcoin.org,nonprofit,"15,000",operating,ESP,,Barcelona,Barcelona,2,3/31/09, 2013-04 ,2013-Q2,2013,3/31/09,4/13/09,,,,,,,,,
/company/the-social-radio,The Social Radio,http://www.thesocialradio.com,music,"40,000",operating,USA,CA,SF Bay,San Francisco,2,12/31/06, 2011-01 ,2011-Q1,2011,11/10/07,2/9/08,,,,,,,,,
/company/the-society,The Society,http://TheSociety.com,hospitality,"1,500,000",closed,USA,CO,Denver,Lakewood,2,12/31/02, 2007-01 ,2007-Q1,2007,12/31/02,5/31/04,,,,,,,,,
/company/the-solution-design-group,The Solution Design Group,http://www.thesolutiondesigngroup.com,software,"100,000",operating,USA,FL,Orlando,Orlando,1,,,,,1/15/09,1/15/09,,,,,,,,,
/company/the-solution-group,The Solution Group,http://www.tsghr.com,software,"500,000",operating,USA,MI,Detroit,Farmington Hills,1,9/29/98, 2002-09 ,2002-Q3,2002,8/27/98,8/27/98,,,,,,,,,
/company/the-stakeholder-company,The Stakeholder Company,http://www.thestakeholdercompany.com/TSC/Home.html,analytics,"490,000",operating,SGP,,Singapore,Singapore,1,1/2/07, 2011-01 ,2011-Q1,2011,12/5/08,12/5/08,8/31/08,,,,,,,,
/company/the-start-project,The Start Project,http://thestartproject.com,web,"260,000",operating,USA,CA,SF Bay,MILL VALLEY,1,11/30/05, 2009-12 ,2009-Q4,2009,10/15/05,10/15/05,3/28/07,,,,,,,,
/company/the-stormfire-group,The Stormfire Group,http://stormfire.com,consulting,"100,000",operating,,,unknown,,1,12/31/93, 1998-01 ,1998-Q1,1998,12/31/93,12/31/93,12/31/93,,,,,,,,
/company/the-style-club,The Style Club,http://www.styleclub.me,ecommerce,,operating,USA,CA,Los Angeles,Los Angeles,1,12/31/07, 2012-01 ,2012-Q1,2012,9/20/08,9/20/08,,,,,,,,,
/company/the-surgical-center,The Surgical Center,http://saddlebacksurgery.com,biotech,"134,452",operating,USA,CA,Los Angeles,Laguna Hills,1,,,,,10/13/05,10/13/05,,,,,,,,,
/company/the-switch,The Switch,http://www.theswitch.com,other,"8,963,175",acquired,USA,MA,unknown,Osterville,1,,,,,5/1/07,5/1/07,,,,,,,,,
/company/the-talk-market,The Talk Market,http://www.talkmarket.com,ecommerce,"2,887,633",operating,USA,NY,New York,New York,4,12/31/02, 2007-01 ,2007-Q1,2007,6/11/04,4/24/09,5/1/07,,,,,,,,
/company/the-tap-lab,The Tap Lab,http://www.thetaplab.com,games_video,"1,562,000",operating,USA,MA,Boston,Cambridge,4,9/30/05, 2009-10 ,2009-Q4,2009,2/28/07,9/30/08,12/31/05,,,,,,,,
/company/the-thoughtful-bread-company,The Thoughtful Bread Company,http://www.thethoughtfulbreadcompany.com,hospitality,"88,033",operating,GBR,,Bristol,Bristol,1,,,,,11/25/08,11/25/08,,,,,,,,,
/company/the-totus-group,The Totus Group,http://thetotusgroup.com,software,"250,000",operating,USA,IL,Chicago,Rolling Meadows,1,12/31/05, 2010-01 ,2010-Q1,2010,3/24/06,3/24/06,,,,,,,,,
/company/the-trade-desk,The Trade Desk,http://thetradedesk.com,advertising,"22,500,000",operating,USA,CA,Santa Barbara,Ventura,3,9/30/05, 2009-10 ,2009-Q4,2009,3/22/06,2/24/10,12/31/08,,,,,,,,
/company/the-training-room-ttr,The Training Room (TTR),http://www.thetrainingroom.com,health,"30,305,029",operating,GBR,,Dorset,Dorset,1,,,,,10/8/09,10/8/09,,,,,,,,,
/company/the-ubi,The Ubi,http://www.theubi.com,web,"635,000",operating,CAN,,Ontario,Ontario,1,,,,,3/1/10,3/1/10,,,,,,,,,
/company/the-university-of-akron,The University of Akron,http://uakron.edu,education,"300,000",operating,USA,,Denver,Akron,1,,,,,6/10/09,6/10/09,12/31/98,,,,,,,,
/company/the-university-of-nottingham,The University of Nottingham,http://nottingham.ac.uk,education,"21,668,096",operating,GBR,,Nottinghamshire,Nottinghamshire,1,12/31/43, 1948-01 ,1948-Q1,1948,1/29/10,1/29/10,,,,,,,,,
/company/the-vetted-net,The Vetted Net,http://thevetted.net,ecommerce,,operating,USA,CA,SF Bay,San Francisco,1,,,,,8/4/09,8/4/09,10/31/08,,,,,,,,
/company/the-virtual-pulp-company,The Virtual Pulp Company,http://www.vpulp.com,advertising,"250,000",operating,SWE,,Stockholm,Stockholm,1,6/30/09, 2013-07 ,2013-Q3,2013,6/30/09,6/30/09,6/30/09,,,,,,,,
/company/the-wadhwa-group,The Wadhwa Group,http://thewadhwagroup.com,real_estate,"24,000,000",operating,IND,,Mumbai,Mumbai,1,,,,,9/29/09,9/29/09,,,,,,,,,
/company/the-walton-foundation,The Walton Foundation,http://waltonfamilyfoundation.org,education,"6,000,000",operating,USA,AR,Bentonville,Bentonville,1,6/30/58, 1962-07 ,1962-Q3,1962,12/17/09,12/17/09,12/31/96,,,,,,,,
/company/the-wedding-favor,The Wedding Favor,http://www.theweddingfavor.com,social,"100,000",closed,,,unknown,,1,7/31/06, 2010-08 ,2010-Q3,2010,7/31/06,7/31/06,,,,,,,,,
/company/the-whoot,The Whoot,http://www.TheWhoot.com,web,,closed,USA,PA,Philadelphia,Malvern,1,12/31/07, 2012-01 ,2012-Q1,2012,12/31/07,12/31/07,12/31/07,,,,,,,,
/company/the-wireless-registry,The Wireless Registry,http://wirelessregistry.com,mobile,"1,969,000",operating,USA,DC,Washington DC,Washington,2,2/14/09, 2013-02 ,2013-Q1,2013,10/14/09,12/26/09,2/17/10,,,,,,,,
/company/the-world-of-pictures,The World of Pictures,http://www.theworldofpictures.com,photo_video,"80,093",operating,DEU,,Munich,Munich,1,9/30/07, 2011-10 ,2011-Q4,2011,5/31/08,5/31/08,7/2/08,,,,,,,,
/company/the-xmap-inc,The Xmap Inc.,http://thexmap.com,,"20,000",operating,USA,HI,Honolulu,Honolulu,1,7/9/07, 2011-07 ,2011-Q3,2011,10/6/09,10/6/09,,,,,,,,,
/company/the-zebra,The Zebra,http://www.thezebra.com,search,"4,500,063",operating,USA,TX,Austin,Austin,3,1/8/08, 2012-01 ,2012-Q1,2012,2/9/08,12/5/09,12/9/09,,,,,,,,
/company/theater-venture-group,Theater Venture Group,,,"1,525,000",operating,USA,VA,SF Bay,RICHMOND,1,,,,,9/23/06,9/23/06,,,,,,,,,
/company/theatrics,Theatrics,http://www.theatrics.com,enterprise,"4,900,000",operating,USA,TX,Houston,Stafford,2,6/14/06, 2010-06 ,2010-Q2,2010,12/31/05,6/30/06,,,,,,,,,
/company/theaudience,theAudience,http://theaudience.com,social,"20,000,000",operating,USA,CA,Los Angeles,West Hollywood,1,3/31/07, 2011-04 ,2011-Q2,2011,11/18/08,11/18/08,11/18/08,,,,,,,,
/company/thebankcloud,TheBankCloud,http://www.thebankcloud.com,mobile,"300,000",operating,USA,NY,New York,New York,1,1/31/09, 2013-02 ,2013-Q1,2013,5/14/09,5/14/09,5/31/09,,,,,,,,
/company/thebench,theBench,,,"500,000",operating,,,unknown,,1,,,,,3/31/09,3/31/09,,,,,,,,,
/company/theblogtv,TheBlogTV,http://www.theblogtv.it,social,"13,308,556",operating,ITA,,Rome,Rome,4,11/30/02, 2006-12 ,2006-Q4,2006,10/31/02,8/31/04,8/31/07,,,,,,,,
/company/thecitygame,TheCityGame,http://www.in-city.gr,games_video,"40,000",operating,CHL,,Santiago,Santiago,1,,,,,3/31/09,3/31/09,,,,,,,,,
/company/thecommentor,TheCommentor,http://www.thecommentor.com,web,"148,680",operating,LVA,,Riga,Riga,1,11/14/05, 2009-11 ,2009-Q4,2009,11/14/05,11/14/05,11/14/05,,,,,,,,
/company/thecreator-me,TheCreator.ME,http://www.thecreator.me,ecommerce,"400,000",operating,CHN,,Beijing,Beijing,1,10/31/06, 2010-11 ,2010-Q4,2010,11/30/06,11/30/06,1/31/07,,,,,,,,
/company/the-crowd,TheCrowd,http://www.thecrowd.com,web,,operating,USA,,SF Bay,Los Gatos,1,8/31/04, 2008-09 ,2008-Q3,2008,12/31/03,12/31/03,,,,,,,,,
/company/thedressspot-com,TheDressSpot.com,http://thedressspot.com,,,operating,,,unknown,,1,12/31/08, 2013-01 ,2013-Q1,2013,12/31/08,12/31/08,,,,,,,,,
/company/thedrop,theDrop,http://www.thedrop.mobi,music,"115,000",operating,USA,NY,New York,New York,2,7/31/09, 2013-08 ,2013-Q3,2013,8/19/09,2/13/10,7/31/09,,,,,,,,
/company/theeventwall,theeventwall,http://www.theeventwall.com,enterprise,"50,000",operating,GBR,,London,Dorking,1,4/30/06, 2010-05 ,2010-Q2,2010,10/31/05,10/31/05,4/30/06,,,,,,,,
/company/thefamily,TheFamily,http://thefamily.co,enterprise,,operating,FRA,,Paris,Paris,1,12/31/08, 2013-01 ,2013-Q1,2013,8/10/09,8/10/09,2/6/10,,,,,,,,
/company/thefanleague,TheFanLeague,http://www.thefanleague.net,sports,"25,000",operating,,,unknown,,1,2/28/09, 2013-03 ,2013-Q1,2013,2/28/09,2/28/09,2/28/09,,,,,,,,
/company/thefind,"TheFind, Inc.",http://www.thefind.com,ecommerce,"26,000,000",operating,USA,CA,SF Bay,Mountain View,3,9/30/02, 2006-10 ,2006-Q4,2006,1/31/01,6/30/03,8/31/09,,,,,,,,
/company/thefix-com,TheFix.com,http://www.thefix.com,news,"2,900,000",operating,USA,NY,New York,New York,2,11/30/06, 2010-12 ,2010-Q4,2010,11/30/06,9/19/07,11/30/06,,,,,,,,
/company/theformtool,TheFormTool,http://theformtool.com,software,"225,000",operating,USA,WA,Olympia,Olympia,1,12/31/07, 2012-01 ,2012-Q1,2012,3/20/09,3/20/09,,,,,,,,,
/company/thefuturefm,Thefuture.fm,http://thefuture.fm,enterprise,"1,100,000",operating,USA,NY,New York,New York,1,9/4/05, 2009-09 ,2009-Q3,2009,8/6/08,8/6/08,7/31/08,,,,,,,,
/company/theinfopro,TheInfoPro,http://451research.com/about-theinfopro,enterprise,"7,250,000",operating,,,unknown,,1,12/31/97, 2002-01 ,2002-Q1,2002,1/6/05,1/6/05,1/30/10,,,,,,,,
/company/theladders,TheLadders,http://www.theladders.com,web,"7,250,000",operating,USA,NY,New York,New York,1,6/30/99, 2003-07 ,2003-Q3,2003,11/7/00,11/7/00,12/31/08,,,,,,,,
/company/thelial-technologies,Thelial Technologies,http://www.thelial.com,biotech,,operating,PRT,,Lisbon,Lisbon,2,6/30/05, 2009-07 ,2009-Q3,2009,6/30/05,11/30/06,6/30/05,,,,,,,,
/company/thelocker,TheLocker,http://thelocker.com,ecommerce,"775,000",operating,USA,MA,Boston,Weymouth,1,8/31/09, 2013-09 ,2013-Q3,2013,12/5/09,12/5/09,10/31/09,,,,,,,,
/company/thema,THEMA,http://www.thematv.com,news,"8,205,600",operating,FRA,,Paris,Paris,1,,,,,10/17/07,10/17/07,,,,,,,,,
/company/themarkets,TheMarkets,http://www.themarkets.com,finance,"30,000,000",acquired,USA,NY,New York,New York,1,12/31/95, 2000-01 ,2000-Q1,2000,7/11/03,7/11/03,9/22/06,,,,,,,,
/company/thembid,ThemBid,http://www.thembid.com,ecommerce,,closed,USA,CA,Los Angeles,Rancho Cucamonga,1,12/31/02, 2007-01 ,2007-Q1,2007,5/31/03,5/31/03,,,,,,,,,
/company/the-mobile-gamer,TheMobileGamer (TMG),http://tmgamer.co,games_video,"2,300,000",operating,SGP,,Singapore,Singapore,5,12/31/03, 2008-01 ,2008-Q1,2008,12/31/02,7/18/07,3/21/06,,,,,,,,
/company/thename-is,Thename.is,http://thename.is,,"20,204",operating,,,unknown,,1,12/31/07, 2012-01 ,2012-Q1,2012,1/26/09,1/26/09,,,,,,,,,
/company/thengine-co,Thengine Co,http://www.thengine.co,news,"10,000",operating,USA,CO,Denver,DENVER,1,,,,,1/14/10,1/14/10,,,,,,,,,
/company/theocorp-holding-company,Theocorp Holding Company,,,"900,000",operating,USA,LA,New Orleans,METAIRIE,1,,,,,4/30/05,4/30/05,,,,,,,,,
/company/theofficialboard,TheOfficialBoard,http://www.theofficialboard.com,web,"150,000",operating,FRA,,Paris,Saint-Cloud,1,5/31/04, 2008-06 ,2008-Q2,2008,5/31/04,5/31/04,3/8/05,,,,,,,,
/company/theplatform,thePlatform,http://www.theplatform.com,games_video,"8,000,000",acquired,USA,WA,Seattle,Seattle,1,12/31/95, 2000-01 ,2000-Q1,2000,1/11/02,1/11/02,8/8/08,,,,,,,,
/company/theport,ThePort Network,http://www.theport.com,social,"6,900,000",operating,USA,GA,Atlanta,Atlanta,2,4/30/95, 1999-05 ,1999-Q2,1999,12/1/04,6/9/06,1/13/07,,,,,,,,
/company/thepresent-co,ThePresent.Co,http://thepresent.co,ecommerce,"2,640,000",operating,GBR,,London,London,2,3/31/08, 2012-04 ,2012-Q2,2012,3/31/08,6/30/08,11/17/09,,,,,,,,
/company/therabiol,Therabiol,http://therabiol.com,biotech,"150,000",operating,USA,CA,SF Bay,San Francisco,1,12/31/07, 2012-01 ,2012-Q1,2012,10/14/08,10/14/08,,,,,,,,,
/company/theracell,TheraCell,,,"1,344,000",operating,USA,CA,Los Angeles,NORTHRIDGE,1,,,,,9/2/05,9/2/05,,,,,,,,,
/company/theraclone-sciences,Theraclone Sciences,http://www.theraclone-sciences.com,biotech,"27,084,603",operating,USA,WA,Seattle,Seattle,4,12/31/99, 2004-01 ,2004-Q1,2004,3/16/06,3/24/09,11/30/07,,,,,,,,
/company/theracoat,TheraCoat,http://theracoat.com,biotech,"7,000,000",operating,ISR,,RaÍanana,RaÍanana,1,12/31/99, 2004-01 ,2004-Q1,2004,5/20/09,5/20/09,,,,,,,,,
/company/theracos,Theracos,http://theracos.com,biotech,"93,092,700",operating,USA,MA,Boston,Marlborough,1,12/31/95, 2000-01 ,2000-Q1,2000,9/22/09,9/22/09,,,,,,,,,
/company/theragene-pharmaceuticals,Theragene Pharmaceuticals,http://theragenepharma.com,biotech,"348,000",operating,USA,CA,San Diego,San Diego,1,,,,,3/13/10,3/13/10,,,,,,,,,
/company/theralogix,Theralogix,http://theralogix.com,local,"979,000",operating,USA,MD,Washington DC,Rockville,2,4/30/09, 2013-05 ,2013-Q2,2013,12/5/05,12/27/07,,,,,,,,,
/company/theramyt-novobiologics,Theramyt Novobiologics,http://theramyt.com,biotech,"4,500,000",operating,IND,,TBD,Yeshwantpur,1,12/31/08, 2013-01 ,2013-Q1,2013,10/10/09,10/10/09,,,,,,,,,
/company/theranking-com,TheRanking.com,http://www.TheRanking.com,games_video,"4,000,000",operating,ESP,,Madrid,Madrid,1,10/31/07, 2011-11 ,2011-Q4,2011,12/31/06,12/31/06,12/31/09,,,,,,,,
/company/theranos,Theranos,http://www.theranos.com,software,"45,000,000",operating,USA,CA,SF Bay,Palo Alto,1,12/31/98, 2003-01 ,2003-Q1,2003,7/7/06,7/7/06,,,,,,,,,
/company/theranostics-health,Theranostics Health,http://theranosticshealth.com,biotech,"4,125,000",operating,USA,MD,Washington DC,Rockville,4,12/31/01, 2006-01 ,2006-Q1,2006,5/21/07,7/29/09,,,,,,,,,
/company/therapeutic-monitoring-services,Therapeutic Monitoring Services,http://tmsbioscience.com,biotech,"100,000",operating,USA,LA,New Orleans,New Orleans,1,12/31/01, 2006-01 ,2006-Q1,2006,10/7/05,10/7/05,,,,,,,,,
/company/therapeutic-monitoring-systems-inc,Therapeutic Monitoring Systems Inc.,http://www.therapeuticmonitoring.com,,,operating,CAN,,Ottawa,"Ottawa, Ontario",1,,,,,12/11/07,12/11/07,12/31/06,,,,,,,,
/company/therapeutic-proteins,Therapeutic Proteins,http://theraproteins.com,biotech,"2,500,000",operating,USA,IL,Chicago,DEERFIELD,1,12/31/98, 2003-01 ,2003-Q1,2003,7/12/06,7/12/06,,,,,,,,,
/company/therapeutic-systems,Therapeutic Systems,http://www.therapeuticsystems.com,,"50,000",operating,,,unknown,,1,,,,,10/23/07,10/23/07,,,,,,,,,
/company/therapeutics-incorporated,Therapeutics Incorporated,http://www.therapeuticsinc.com,hospitality,"3,002,000",operating,USA,CA,San Diego,San Diego,1,,,,,1/27/07,1/27/07,,,,,,,,,
/company/therapeutics-international,Therapeutics International,http://natrogen.com,biotech,"1,400,000",operating,USA,NY,New York,New York City,1,12/31/97, 2002-01 ,2002-Q1,2002,4/4/06,4/4/06,,,,,,,,,
/company/therapeuticsmd,TherapeuticsMD,http://therapeuticsmd.com,biotech,"41,500,001",ipo,USA,FL,Palm Beach,Boca Raton,2,,,,,10/10/08,10/9/09,,,,,,,,,
/company/therapydia,Therapydia,http://www.therapydia.com,health,"6,300,000",operating,USA,CA,SF Bay,Mill Valley,2,10/31/07, 2011-11 ,2011-Q4,2011,6/20/08,8/6/08,2/28/09,,,,,,,,
/company/therasim,TheraSim,http://www.therasim.com,biotech,"1,250,000",operating,USA,NC,Raleigh-Durham,Durham,1,12/31/97, 2002-01 ,2002-Q1,2002,1/6/06,1/6/06,11/30/03,,,,,,,,
/company/therasis,Therasis,http://www.therasis.com,biotech,"12,000,000",closed,USA,NY,New York,New York,1,,,,,12/7/05,12/7/05,,,,,,,,,
/company/therasport-physical-therapy,Therasport Physical Therapy,http://www.therasport.org,biotech,"50,000",operating,USA,CA,Visalia,Visalia,1,12/31/07, 2012-01 ,2012-Q1,2012,10/8/08,10/8/08,,,,,,,,,
/company/therative,Therative,http://www.therative.com,medical,"9,000,000",operating,USA,CA,SF Bay,San Francisco,1,12/31/99, 2004-01 ,2004-Q1,2004,5/16/03,5/16/03,,,,,,,,,
/company/theratorr-medical,TheraTorr Medical,http://theratorr.com,medical,"105,080",operating,USA,MA,Boston,Somerville,1,12/31/01, 2006-01 ,2006-Q1,2006,2/22/07,2/22/07,,,,,,,,,
/company/theravance,Theravance,http://www.theravance.com,biotech,"129,375,000",ipo,USA,CA,SF Bay,South San Francisco,1,12/31/91, 1996-01 ,1996-Q1,1996,11/28/06,11/28/06,12/31/00,,,,,,,,
/company/theravasc,Theravasc,http://www.theravasc.com,biotech,"2,822,501",operating,USA,OH,Cleveland,Cleveland,4,12/31/04, 2009-01 ,2009-Q1,2009,1/5/06,3/17/10,,,,,,,,,
/company/theravectys,THERAVECTYS,http://www.theravectys.com,biotech,"28,322,112",operating,FRA,,Paris,Paris,2,12/31/00, 2005-01 ,2005-Q1,2005,9/3/08,10/15/09,,,,,,,,,
/company/theravid,TheraVid,http://www.theravid.com,software,"50,000",operating,USA,MA,Boston,Cambridge,1,3/31/07, 2011-04 ,2011-Q2,2011,3/11/09,3/11/09,,,,,,,,,
/company/theravida,TheraVida,http://www.theravida.com,biotech,"13,504,894",operating,USA,CA,SF Bay,Mountain View,3,,,,,7/5/06,3/31/08,,,,,,,,,
/company/there-corporation,There Corporation,http://www.therecorporation.com,cleantech,"6,617,250",operating,FIN,,Helsinki,Helsinki,1,,,,,9/17/05,9/17/05,1/31/99,,,,,,,,
/company/thereadingroom,TheReadingRoom,http://www.thereadingroom.com,web,"2,750,000",operating,USA,NY,New York,New York,1,12/31/04, 2009-01 ,2009-Q1,2009,12/2/09,12/2/09,,,,,,,,,
/company/therenow,thereNow,http://www.therenow.net,education,"1,350,000",operating,USA,UT,Salt Lake City,North Logan,2,12/31/99, 2004-01 ,2004-Q1,2004,1/9/00,6/9/03,6/27/05,,,,,,,,
/company/therightapi,theRightAPI,http://therightapi.com,software,"650,000",operating,USA,TX,Dallas,Addison,2,10/11/06, 2010-10 ,2010-Q4,2010,10/30/08,4/17/09,4/15/09,,,,,,,,
/company/therio,Therio,http://therio.com,,"275,000",operating,USA,KS,Kansas City,Manhattan,1,12/31/06, 2011-01 ,2011-Q1,2011,8/29/07,8/29/07,,,,,,,,,
/company/therma-flite,Therma Flite,http://www.therma-flite.com,nanotech,"7,500,000",operating,USA,CA,SF Bay,Benicia,1,12/31/34, 1939-01 ,1939-Q1,1939,11/16/09,11/16/09,,,,,,,,,
/company/therma-wave,Therma-Wave,,semiconductor,"10,060,000",operating,USA,CA,SF Bay,Fremont,1,12/31/77, 1982-01 ,1982-Q1,1982,11/17/01,11/17/01,12/31/98,,,,,,,,
/company/thermalin-diabetes,Thermalin Diabetes,http://www.thermalin.com,biotech,"10,670,991",operating,USA,OH,Cleveland,Cleveland,5,12/31/02, 2007-01 ,2007-Q1,2007,3/28/06,9/2/09,,,,,,,,,
/company/thermaltherapeuticsystems,ThermalTherapeuticSystems,http://www.thermaltherapeutics.com,medical,"3,508,462",closed,USA,PA,Pittsburg,Pittsburgh,2,5/31/02, 2006-06 ,2006-Q2,2006,11/30/05,11/8/07,,,,,,,,,
/company/thermark,TherMark,http://www.thermark.com,other,"1,700,000",operating,USA,CA,Los Angeles,Irvine,1,12/31/91, 1996-01 ,1996-Q1,1996,4/24/02,4/24/02,,,,,,,,,
/company/thermasource,ThermaSource,http://www.thermasource.com,cleantech,"41,500,000",operating,USA,CA,SF Bay,Santa Rosa,1,,,,,4/17/04,4/17/04,,,,,,,,,
/company/thermedical,Thermedical,http://www.thermedical.com,biotech,"7,000,000",operating,USA,MA,Boston,Waltham,2,12/31/03, 2008-01 ,2008-Q1,2008,3/19/08,5/14/09,,,,,,,,,
/company/thermoaura,ThermoAura,http://thermoaurainc.com,biotech,"750,000",operating,USA,NY,Troy,Troy,1,12/31/06, 2011-01 ,2011-Q1,2011,10/31/09,10/31/09,,,,,,,,,
/company/thermoceramix,ThermoCeramix,http://www.thermoceramix.com,manufacturing,"569,000",operating,USA,MA,Boston,Boston,2,,,,,9/10/05,10/7/08,,,,,,,,,
/company/thermodynamic-process-control,Thermodynamic Process Control,http://thermodynamicprocesscontrol.com,hardware,"100,000",operating,USA,IN,Indianapolis,Indianapolis,1,12/31/01, 2006-01 ,2006-Q1,2006,3/2/06,3/2/06,,,,,,,,,
/company/thermoenergy,ThermoEnergy,http://www.thermoenergy.com,cleantech,"19,310,005",operating,USA,MA,Boston,Worcester,4,12/31/83, 1988-01 ,1988-Q1,1988,8/12/06,7/26/08,1/1/09,,,,,,,,
/company/theron-pharmaceuticals,Theron Pharmaceuticals,http://www.theronpharma.com,biotech,"1,800,220",operating,USA,CA,SF Bay,Sunnyvale,3,,,,,5/4/05,5/18/07,,,,,,,,,
/company/therosteon,Therosteon,http://www.therosteon.com,biotech,,closed,NLD,,Rotterdam,Rotterdam,1,12/31/03, 2008-01 ,2008-Q1,2008,3/31/04,3/31/04,,,,,,,,,
/company/theroutebox,TheRouteBox,http://www.theroutebox.com,transportation,"81,018",operating,ESP,,Sant Cugat del vallíÂs,Sant Cugat del VallíÂs,1,12/31/06, 2011-01 ,2011-Q1,2011,9/30/07,9/30/07,,,,,,,,,
/company/therox,TherOx,http://www.therox.com,medical,"39,305,000",operating,USA,CA,Los Angeles,Irvine,3,12/31/89, 1994-01 ,1994-Q1,1994,1/31/04,11/4/09,12/31/02,,,,,,,,
/company/thesan-pharmaceuticals,Thesan Pharmaceuticals,http://www.thesanpharma.com,biotech,"65,000,000",operating,USA,CA,Los Angeles,San Clemente,2,,,,,10/30/08,2/23/10,,,,,,,,,
/company/score-media,theScore,http://mobile.thescore.com,mobile,"16,000,000",operating,CAN,,Toronto,Toronto,1,10/18/08, 2012-10 ,2012-Q4,2012,4/22/09,4/22/09,2/3/10,,,,,,,,
/company/thesedge-org,TheSedge.org,http://www.thesedge.org,finance,"40,000",operating,CAN,,Calgary,Calgary,1,12/31/08, 2013-01 ,2013-Q1,2013,8/22/09,8/22/09,,,,,,,,,
/company/theshelf,TheShelf,http://theshelf.com,advertising,,operating,USA,CA,SF Bay,San Francisco,1,12/31/07, 2012-01 ,2012-Q1,2012,4/30/09,4/30/09,12/31/08,,,,,,,,
/company/theshoppingpro,TheShoppingPro,http://theshoppingpro.com,web,"40,000",operating,,,unknown,,1,2/28/09, 2013-03 ,2013-Q1,2013,7/22/09,7/22/09,,,,,,,,,
/company/thesixtyone,thesixtyone,http://thesixtyone.com,web,,operating,USA,,United States - Other,,1,12/31/03, 2008-01 ,2008-Q1,2008,3/1/05,3/1/05,1/18/10,,,,,,,,
/company/thesocialcv-com,thesocialCV.com,http://thesocialcv.com,search,"950,000",operating,GBR,,London,london,1,1/31/07, 2011-02 ,2011-Q1,2011,12/31/03,12/31/03,,,,,,,,,
/company/thesquarefoot,TheSquareFoot,http://www.thesquarefoot.com,real_estate,"890,000",operating,USA,NY,New York,New York,3,12/9/06, 2010-12 ,2010-Q4,2010,7/31/08,10/14/09,4/25/09,,,,,,,,
/company/thestreet,TheStreet,http://www.thestreet.com,finance,"3,100,000",ipo,USA,NY,New York,New York,1,12/31/91, 1996-01 ,1996-Q1,1996,1/12/06,1/12/06,,,,,,,,,
/company/thesweetlink,thesweetlink,http://www.thesweetlink.com,social,,closed,USA,FL,Palm Beach,West Palm Beach,1,10/9/06, 2010-10 ,2010-Q4,2010,10/9/06,10/9/06,10/9/06,,,,,,,,
